,BiasAdjustedAbsReturn,NaiveForecast,GARCHForecast,EGARCHForecast
2024-06-14,0.012100605670627651,0.0864247328723029,0.0961260033555232,0.0790963492877151
2024-06-17,0.15772229193602982,0.0842887697485939,0.0910364591701916,0.0746104873317555
2024-06-18,0.050485413031512306,0.080683032144343,0.0984295829713501,0.0739172374019181
2024-06-20,0.054121499478391434,0.0770360236232275,0.0936172992868781,0.0708253555688894
2024-06-21,0.026690285002846502,0.0782102515008342,0.0919887837245854,0.0772571210346757
2024-06-24,0.06477665508920036,0.0786038691751108,0.0887371381639667,0.0784422459406343
2024-06-25,0.07646419256054729,0.0790290331152977,0.0890518573894302,0.0857917977572199
2024-06-26,0.024819795653738846,0.0793094321969741,0.0873138361908558,0.0820409796705136
2024-06-27,0.03133790371374284,0.0791951516059236,0.0836675588637406,0.0775307186686216
2024-06-28,0.07844549964004631,0.0787056997633989,0.080733767136256,0.0736372971784529
2024-07-01,0.0409015600681994,0.0733041274273177,0.0843392555962368,0.0839838583472857
2024-07-02,0.13344767797031976,0.072778109525544,0.0815336865000814,0.0796270843597089
2024-07-03,0.08858990357912734,0.0745459229461336,0.0874412172712371,0.0775323245428273
2024-07-05,0.11439448362150081,0.0750943588423727,0.0869445074558109,0.0748778224997881
2024-07-08,0.02294838030972864,0.0760875328354864,0.0892322642544942,0.0730712044123751
2024-07-09,0.019339402675137615,0.0749405524238372,0.0852277156159606,0.069431124440493
2024-07-10,0.19590186709067856,0.0699724139993586,0.0818661570510154,0.0660724642045544
2024-07-11,0.17229180913295486,0.0724399928622681,0.0985900140202455,0.0670163111970745
2024-07-12,0.12509856081047688,0.0787657551680698,0.1121477911298922,0.0973163969451253
2024-07-15,0.05463948496009796,0.0752561205308532,0.1105154134484294,0.0933091205879814
2024-07-16,0.11763340056605728,0.0704337106625141,0.1039781407951946,0.0882162026398869
2024-07-17,0.28093493945795983,0.0684440400327885,0.1031149635176095,0.0850623437910453
2024-07-18,0.15348218262374086,0.0834796163231832,0.1381022444520301,0.1362486898268199
2024-07-19,0.13256112064474967,0.08799977405632,0.1389925105979306,0.1507923356930978
2024-07-22,0.20407427606348463,0.0856327633868204,0.1370635563168481,0.1595991564402963
2024-07-23,0.031235599774965473,0.0896666107138614,0.1403880276027176,0.149495891365308
2024-07-24,0.4560779650812984,0.0897597081083024,0.130041858432146,0.1425628377744515
2024-07-25,0.10393168407741794,0.1137571274171511,0.1969587933555384,0.2175646428478294
2024-07-26,0.22158950105349667,0.1147633467705369,0.1830729750125057,0.2118003542678484
2024-07-29,0.01168903924639386,0.1168522833222794,0.1795353383839434,0.1947069072181725
2024-07-30,0.10105912797893077,0.1167435067293677,0.1633203274251912,0.1756982039795872
2024-07-31,0.3207952488398012,0.1177509014732057,0.1541064723474383,0.1757715646592017
2024-08-01,0.28375271721086365,0.1247011178438873,0.1729159865775936,0.1659573443163432
2024-08-02,0.3739181492417601,0.1314431390543916,0.1861836909355342,0.198894436789375
2024-08-05,0.5880439399075214,0.1419292912094572,0.2127536208922286,0.2422872185364624
2024-08-06,0.18258935765786719,0.1646649363718522,0.2774007193335265,0.3179972312987226
2024-08-07,0.13343047739484526,0.1675638356322052,0.2557381624390976,0.2836265160207322
2024-08-08,0.45470493698210823,0.167545563260976,0.2359418201662565,0.2718292447968886
2024-08-09,0.08753657197848674,0.181872834119192,0.2573247328618145,0.2505003692665594
2024-08-12,0.010452912502162787,0.1823931612655737,0.2332015139535009,0.2248316138861499
2024-08-13,0.32453405414147746,0.1821893817904063,0.2106871647213843,0.2014348048778951
2024-08-14,0.06267019122148959,0.1886195086901019,0.2159970877548079,0.1880373049201669
2024-08-15,0.3381245028448155,0.187766954789074,0.1960278938929519,0.1710277314526379
2024-08-16,0.044558453147531554,0.1939543912318852,0.2069175539442104,0.1622514343927915
2024-08-19,0.1893303309535217,0.1933312669972812,0.1876518439631416,0.1484102178259591
2024-08-20,0.032380239201999464,0.1952817181140859,0.1796398168375569,0.1394838999021216
2024-08-21,0.06825593221325436,0.1953445565431731,0.1642223260401095,0.1340454453000063
2024-08-22,0.15676802869196063,0.193459492827407,0.1508053124522434,0.1243861073890407
2024-08-23,0.21028475985602613,0.1931704546345627,0.1495900397515261,0.1413459294961483
2024-08-26,0.04748868587110794,0.1947764224466792,0.1511186947236743,0.1337982450367391
2024-08-27,0.027303959821256128,0.1947447895077212,0.1400462217296115,0.1313984813045337
2024-08-28,0.11583948583769632,0.1939811590565232,0.128795744144956,0.1212048256821896
2024-08-29,0.0017833934180097363,0.1902600953902223,0.1268380067214636,0.1315338471009043
2024-08-30,0.1890254297854033,0.1888204939561694,0.1174087580112215,0.1220693467091397
2024-09-03,0.4137089174344339,0.1894207136487444,0.1229727221406934,0.1165118211949761
2024-09-04,0.04076270694959198,0.1972789004100619,0.1821936666233405,0.1901532625826194
2024-09-05,0.04845124901408148,0.1973136276479776,0.1667521451275125,0.1789946155494758
2024-09-06,0.33769699970629263,0.1853568655072686,0.1536254405829556,0.1705648246471059
2024-09-09,0.22151546033079206,0.1915413092353538,0.182965337370041,0.2128953570058214
2024-09-10,0.08647599688397369,0.1915394495218984,0.1794384023177996,0.195639816349006
2024-09-11,0.20307209270897877,0.1919285450041938,0.164808995828253,0.1780505180299438
2024-09-12,0.16688020621863747,0.1933512206168501,0.1623771799918606,0.1653934487529905
2024-09-13,0.10364297617160602,0.1892647275585632,0.1562382013085349,0.1537101161872565
2024-09-16,0.029360673845577966,0.1844215688682887,0.1456851134854056,0.1422532517283465
2024-09-17,0.008128189919189259,0.1744652351841671,0.1337227699095222,0.1307241781731251
2024-09-18,0.059094980773633135,0.147103971295882,0.1232977734299595,0.1204440681833875
2024-09-19,0.33664435622601313,0.1467554497196988,0.1169862086296534,0.1215897412271272
2024-09-20,0.03442378263696384,0.1499348120334554,0.1514125628607416,0.1193643827215808
2024-09-23,0.04965773480671652,0.1384244782867017,0.1397081274149419,0.1168141222513906
2024-09-24,0.05684361273844096,0.1382934835172899,0.1289010356485013,0.108888384011081
2024-09-25,0.043927832628498295,0.1381955489379978,0.1197918976985309,0.1020603630587198
2024-09-26,0.07872452424233506,0.1322908100809969,0.1130356176725624,0.1031212175687265
2024-09-27,0.028873380695088772,0.1323840086911336,0.1073335495627917,0.0974372651001837
2024-09-30,0.0795690232386284,0.1245594576799855,0.101676715874269,0.0966928592898916
2024-10-01,0.1790412764439581,0.1247921343610115,0.0978846403339869,0.0917617742541093
2024-10-02,0.008395699516320496,0.1256715393054096,0.1130643416259735,0.1187057049619737
2024-10-03,0.03640843451714367,0.1254912354028411,0.1055110161689634,0.1098528237370063
2024-10-04,0.1799845398731407,0.1254237432751495,0.1005855136810868,0.1088006905828638
2024-10-07,0.1806851455774002,0.1251583268957757,0.1089443345708283,0.104752591308617
2024-10-08,0.18728299486105443,0.125185972658706,0.1210521774799231,0.1294569518545196
2024-10-09,0.13732817654097343,0.1275230466284626,0.1255384618707883,0.1230069327092118
2024-10-10,0.034844491710550304,0.128728937467652,0.1227588645142014,0.1162676290167589
2024-10-11,0.11878506921707649,0.1273838920804728,0.1150982108473579,0.1141744120618319
2024-10-14,0.1620546672119809,0.1280967706864788,0.1123139768944369,0.1081142234204726
2024-10-15,0.1551920727228395,0.1274052456553718,0.115179317940225,0.1037468049641675
2024-10-16,0.0862898972678585,0.1125206230387296,0.1214262529043891,0.1237711653026669
2024-10-17,0.0017089199526185588,0.1121767387104611,0.1149308130713641,0.1158175223952762
2024-10-18,0.07638100620635059,0.111557199820354,0.1071944594350607,0.1082906246048248
2024-10-21,0.03269912098339059,0.0959667182429861,0.1023206616950487,0.102003171235191
2024-10-22,0.01056889860573043,0.0933468578847278,0.0977008061174456,0.1013325964318742
2024-10-23,0.1826324819964448,0.0934874052199279,0.0928397724433567,0.097353460067212
2024-10-24,0.04298195878819466,0.0958001165627552,0.1101791792250876,0.1237785598315667
2024-10-25,0.006873273578206107,0.0935781978213895,0.1033469851755884,0.114883044012612
2024-10-28,0.0614114314819616,0.0929352467557196,0.0974986087127768,0.1087347893888365
2024-10-29,0.032172841682541455,0.0931093880143819,0.0933524349171007,0.1020664759864284
2024-10-30,0.060280016774326484,0.0930915452757105,0.0888510940983468,0.0955399509703126
2024-10-31,0.3938914914036102,0.0931148389880997,0.0887073798325937,0.1000654309162556
2024-11-01,0.08379287169557044,0.0997835745396554,0.1599175273907215,0.1753949013932117
2024-11-04,0.04290169030186369,0.1003904800657344,0.1477545039283821,0.1605544689820859
2024-11-05,0.23913493761130253,0.1003566241053416,0.136940162667154,0.1538199457039688
2024-11-06,0.4886646600139284,0.105972917338883,0.1457594048213062,0.1453081481818361
2024-11-07,0.15324554786316827,0.1267932312420815,0.2050401272495554,0.1435734013650682
2024-11-08,0.08599651794830579,0.1279587600965771,0.1911211467296575,0.1345448832451316
2024-11-11,0.01895141651903369,0.1279621231282014,0.1749923261238931,0.1252240255086721
2024-11-12,0.061901135866159133,0.1277543335591248,0.1593364003073496,0.1156303553368846
2024-11-13,0.009662383575842247,0.1246838972128011,0.1479339579664789,0.1178602297722312
2024-11-14,0.12834476569218245,0.1246787271972828,0.1356737518534604,0.1089720142488062
2024-11-15,0.25648358563099766,0.1264958913350845,0.1338905941764781,0.1232970186238599
2024-11-18,0.08135446987184519,0.1309722074610712,0.1529202037311224,0.1594575368450276
2024-11-19,0.0725978848842373,0.1279214767899134,0.1415854928407685,0.1467537126367182
2024-11-20,0.006737989107831234,0.1257679894420968,0.1313913528999769,0.1355574803021622
2024-11-21,0.10651962230665839,0.1245153806470723,0.1213194026121178,0.1248383499158226
2024-11-22,0.06157147844617249,0.1249707476344444,0.1163453109153091,0.1171935632135199
2024-11-25,0.06737217806811688,0.1242526847015742,0.1092648029979359,0.1095113867376133
2024-11-26,0.10361506665565395,0.122597128135362,0.1035421322858927,0.1028812988024049
2024-11-27,0.060379456666678634,0.1204970751263917,0.1014124265093222,0.0978316058014153
2024-11-29,0.12321519577358825,0.1207120684725179,0.098902415756217,0.1020872146028769
2024-12-02,0.03562982291822255,0.1216338112179876,0.0997144143577624,0.0975659079798572
2024-12-03,0.00922224303672167,0.1213829726198812,0.0942821639023311,0.0916305190623318
2024-12-04,0.12316290298125251,0.1211272580260481,0.0895381355934513,0.0858111904485164
2024-12-05,0.03276610404928169,0.1218862787226919,0.0923622308192372,0.0831321572356067
2024-12-06,0.037676470685766655,0.1181219655274425,0.0894201673486833,0.0846771636596749
2024-12-09,0.1027192621292451,0.1181137703597992,0.0856791648787787,0.0802116697932255
2024-12-10,0.06195410343592963,0.1196206148639521,0.0913123507655054,0.094105466348519
2024-12-11,0.1532153177376222,0.1202292039025348,0.0908410990824468,0.0990851974670486
2024-12-12,0.10278063942769745,0.1216803043499184,0.0975115302841418,0.0955850323418622
2024-12-13,0.003947947131448236,0.122516867091281,0.1003630396323239,0.1073281788565267
2024-12-16,0.08477303468797957,0.1050102961301215,0.0948972551750355,0.101653795374666
2024-12-17,0.08214371730996087,0.1050193172045029,0.0927244425260182,0.0963300212880844
2024-12-18,0.6019757630598308,0.1058538399619732,0.0940855830446795,0.1044048785236336
2024-12-19,0.006114085980723405,0.1372073446441088,0.2228629842836576,0.2430892165785323
2024-12-20,0.2375485359959745,0.1168024348230001,0.2016834958164624,0.2189496223183895
2024-12-23,0.11878456471275066,0.1199226229739263,0.1967222949722563,0.2010941791043569
2024-12-24,0.21992111429575595,0.1205488002400997,0.1815649778151939,0.1833391074640517
2024-12-26,0.0013248492651764675,0.1247837553809639,0.1781128857200393,0.1703069835616328
2024-12-27,0.21054434731022761,0.1243784716530032,0.162162316428886,0.1557411901485575
2024-12-30,0.22834530950976195,0.1283536496417893,0.1660487297542115,0.1771702217265743
2024-12-31,0.0725133005470552,0.1313373577389674,0.1717798800648737,0.1980607351362403
2025-01-02,0.048948583856455896,0.1261925806991665,0.1589980032688548,0.1905934800715309
2025-01-03,0.24722430432530365,0.1258345456253924,0.1470159113671971,0.1806810518536943
2025-01-06,0.11428288073112966,0.1305810066355019,0.154628351818447,0.1683441013564894
2025-01-07,0.22618322183271536,0.1315651494292319,0.1451317333338299,0.1551322597666825
2025-01-08,0.029044603890003115,0.1349604476140505,0.1553981809049418,0.1795579234057756
2025-01-10,0.30609530118652795,0.1346994877972991,0.1423170920383499,0.1631550151133199
2025-01-13,0.03082189349333957,0.1411563361431217,0.1684511565991354,0.2009725897576256
2025-01-14,0.027358861104321865,0.1401863226028193,0.1537391505085143,0.1815655750590273
2025-01-15,0.35864991111661887,0.1402057327977289,0.1408562191757913,0.1648501646877009
2025-01-16,0.038300466476760296,0.1492571262697849,0.171310908258483,0.1569343673632177
2025-01-17,0.19875523655865177,0.1491645655617003,0.1572357822086594,0.150187141421888
2025-01-21,0.1812889192229845,0.1522540425100804,0.1557126950659544,0.141081283284365
2025-01-22,0.11152944936334436,0.1535560158581184,0.1523674803124824,0.132828591997537
2025-01-23,0.10829686441652339,0.1543748234899681,0.1430106703725062,0.1242597313059843
2025-01-24,0.05816589380819937,0.1550744145946414,0.1348324815278647,0.1167024768208924
2025-01-27,0.2834418551170028,0.154534055102869,0.1268151328769013,0.118338153633251
2025-01-28,0.17022026531972623,0.159940365901577,0.153368817156923,0.1611989023900635
2025-01-29,0.08939044151878857,0.160320332779652,0.1491956228511794,0.1500517817235894
2025-01-30,0.10649656791877526,0.1601454692024279,0.1412520944147181,0.15211188811774
2025-01-31,0.10616819345168242,0.1609003081150616,0.1332123004582502,0.1409396221891102
2025-02-03,0.13434201897021514,0.1611776136840099,0.1294668982879512,0.1469881466318996
2025-02-04,0.13302233120423723,0.1619163437241766,0.1296505145564987,0.1567892639021613
