,SquaredReturn,Trailing30DayVol,NaiveVariance,GARCHVariance,EGARCHVariance,NaiveForecast,GARCHForecast,EGARCHForecast
2024-10-07,8.247540979901693e-05,0.125185972658706,6.21611380609121e-05,4.709868267889117e-05,4.354406899154825e-05,0.1251583268957757,0.1089443345708283,0.10475259130861708
2024-10-08,8.860868131228898e-05,0.1275230466284626,6.218860218454878e-05,5.8149324097741315e-05,6.650437453755322e-05,0.125185972658706,0.12105217747992314,0.12945695185451964
2024-10-09,4.7642976818707304e-05,0.128728937467652,6.453225167224223e-05,6.253930717810862e-05,6.004248212114508e-05,0.1275230466284626,0.12553846187078832,0.1230069327092118
2024-10-10,3.06724063805019e-06,0.1273838920804728,6.575848945059784e-05,5.980055086038123e-05,5.364349824277258e-05,0.128728937467652,0.12275886451420145,0.11626762901675897
2024-10-11,3.56453835674989e-05,0.1280967706864788,6.439149191099023e-05,5.2569833889932025e-05,5.1729350673273763e-05,0.1273838920804728,0.11509821084735797,0.11417441206183192
2024-10-14,6.634415527953528e-05,0.1274052456553718,6.511421690596957e-05,5.005725954700049e-05,4.6383671848459854e-05,0.1280967706864788,0.11231397689443698,0.10811422342047268
2024-10-15,6.084412491318381e-05,0.1125206230387296,6.441308182740333e-05,5.264394952847402e-05,4.271190293759135e-05,0.1274052456553718,0.11517931794022507,0.10374680496416755
2024-10-16,1.8810463029553116e-05,0.1121767387104611,5.0241629400888445e-05,5.85092654539709e-05,6.079087841420678e-05,0.1125206230387296,0.12142625290438912,0.12377116530266696
2024-10-17,7.3777345120894255e-09,0.111557199820354,4.99350028083931e-05,5.241703092557478e-05,5.322896227690601e-05,0.1121767387104611,0.11493081307136413,0.11581752239527625
2024-10-18,1.4738399783297723e-05,0.0959667182429861,4.938495568158092e-05,4.5597825926884445e-05,4.6535156259139235e-05,0.111557199820354,0.10719445943506073,0.1082906246048248
2024-10-21,2.701168885274168e-06,0.0933468578847278,3.6546075437812225e-05,4.1545705594097645e-05,4.1288281516014705e-05,0.0959667182429861,0.1023206616950487,0.10200317123519105
2024-10-22,2.8218832721265967e-07,0.0934874052199279,3.457792014663321e-05,3.787875998412181e-05,4.074720277629005e-05,0.0933468578847278,0.0977008061174456,0.10133259643187424
2024-10-23,8.42627492355543e-05,0.0958001165627552,3.46821227569643e-05,3.420326725132641e-05,3.76099055041994e-05,0.0934874052199279,0.09283977244335671,0.09735346006721203
2024-10-24,4.667152470606802e-06,0.0935781978213895,3.641929497395826e-05,4.817242672505547e-05,6.079814235705063e-05,0.0958001165627552,0.11017917922508762,0.12377855983156678
2024-10-25,1.1934571847161677e-07,0.0929352467557196,3.47495202678536e-05,4.238333073366385e-05,5.2373467466681556e-05,0.0935781978213895,0.10334698517558841,0.11488304401261203
2024-10-28,9.527479516435445e-06,0.0931093880143819,3.4273651148994006e-05,3.772213770209195e-05,4.691767628347076e-05,0.0929352467557196,0.09749860871277688,0.1087347893888365
2024-10-29,2.6149201155831804e-06,0.0930915452757105,3.4402214827034614e-05,3.458205200377589e-05,4.133954571542925e-05,0.0931093880143819,0.09335243491710071,0.10206647598642843
2024-10-30,9.17965398138687e-06,0.0931148389880997,3.438903095960181e-05,3.1327448105052705e-05,3.622175488654664e-05,0.0930915452757105,0.08885109409834682,0.09553995097031269
2024-10-31,0.00039195190654427343,0.0997835745396554,3.440624301499894e-05,3.1226187447476414e-05,3.9734485970063225e-05,0.0931148389880997,0.08870737983259372,0.10006543091625565
2024-11-01,1.7737554025944143e-05,0.1003904800657344,3.951095931710701e-05,0.00010148260145540546,0.00012207687077275584,0.0997835745396554,0.15991752739072154,0.17539490139321173
2024-11-04,4.6497370028196195e-06,0.1003566241053416,3.999304955487545e-05,8.66325136155647e-05,0.00010229260916714123,0.1003904800657344,0.14775450392838219,0.16055446898208592
2024-11-05,0.00014446599880098268,0.105972917338883,3.996607937230489e-05,7.441511171153415e-05,9.389117339830129e-05,0.1003566241053416,0.13694016266715403,0.15381994570396884
2024-11-06,0.0006032557173091133,0.1267932312420815,4.456452067187988e-05,8.430874640421204e-05,8.378753146045414e-05,0.105972917338883,0.14575940482130625,0.14530814818183613
2024-11-07,5.9327399788584456e-05,0.1279587600965771,6.379572813019028e-05,0.00016683116580362646,8.179889515688477e-05,0.1267932312420815,0.2050401272495554,0.1435734013650682
2024-11-08,1.8682772080797033e-05,0.1279621231282014,6.49739852597356e-05,0.000144949574314521,7.18346254263734e-05,0.1279587600965771,0.19112114672965755,0.1345448832451316
2024-11-11,9.073251218196938e-07,0.1277543335591248,6.497740061697213e-05,0.00012151711985020224,6.222641493887528e-05,0.1279621231282014,0.17499232612389312,0.12522402550867215
2024-11-12,9.680032573181913e-06,0.1246838972128011,6.476654659974651e-05,0.00010074638278930144,5.3057059822754745e-05,0.1277543335591248,0.1593364003073496,0.1156303553368846
2024-11-13,2.3585665247632043e-07,0.1246787271972828,6.169077073084266e-05,8.684307904614266e-05,5.5123149849060136e-05,0.1246838972128011,0.14793395796647893,0.11786022977223129
2024-11-14,4.161365910042924e-05,0.1264958913350845,6.168565482354947e-05,7.304510691267603e-05,4.712261860889696e-05,0.1246787271972828,0.13567375185346045,0.10897201424880626
2024-11-15,0.00016618764558687843,0.1309722074610712,6.34968671613393e-05,7.113766352750148e-05,6.032601111719237e-05,0.1264958913350845,0.13389059417647817,0.12329701862385999
2024-11-18,1.6720236693610203e-05,0.1279214767899134,6.807031399692806e-05,9.279598694114283e-05,0.00010089962720906094,0.1309722074610712,0.15292020373112244,0.15945753684502767
2024-11-19,1.3314581424176884e-05,0.1257679894420968,6.49361278734617e-05,7.954941183715596e-05,8.546290544706532e-05,0.1279214767899134,0.1415854928407685,0.1467537126367182
2024-11-20,1.1469386588818338e-07,0.1245153806470724,6.276820304883878e-05,6.850669689240583e-05,7.291996216615522e-05,0.1257679894420968,0.1313913528999769,0.13555748030216228
2024-11-21,2.866413350502324e-05,0.1249707476344444,6.152412705430687e-05,5.8406339087941085e-05,6.184370480041814e-05,0.12451538064707239,0.12131940261211788,0.12483834991582263
2024-11-22,9.577204172488098e-06,0.1242526847015742,6.197495144568251e-05,5.3715203857063307e-05,5.4501314518576594e-05,0.1249707476344444,0.11634531091530914,0.11719356321351997
2024-11-25,1.1466760926145124e-05,0.122597128135362,6.126480022043179e-05,4.7376179262610095e-05,4.7590253274583804e-05,0.1242526847015742,0.10926480299793591,0.10951138673761336
2024-11-26,2.712223056820096e-05,0.1204970751263917,5.9643078678723684e-05,4.2543544279005244e-05,4.200222874313381e-05,0.122597128135362,0.10354213228589279,0.1028812988024049
2024-11-27,9.209965078319678e-06,0.1207120684725179,5.761724251593367e-05,4.0811429565510623e-05,3.7980250371759985e-05,0.1204970751263917,0.10141242650932221,0.0978316058014153
2024-11-29,3.8353775782048895e-05,0.1216338112179876,5.7823029662356554e-05,3.881622159688736e-05,4.135634676735652e-05,0.1207120684725179,0.09890241575621707,0.1020872146028769
2024-12-02,3.2070587067917273e-06,0.1213829726198812,5.870946044211525e-05,3.9456208058379115e-05,3.7774231745769745e-05,0.1216338112179876,0.09971441435776243,0.09756590797985727
2024-12-03,2.1485858361453704e-07,0.1211272580260481,5.846756365888424e-05,3.527431123057947e-05,3.3318063585842675e-05,0.1213829726198812,0.0942821639023311,0.09163051906233181
2024-12-04,3.8321227841452995e-05,0.1218862787226919,5.8221478717892195e-05,3.181380049821938e-05,2.9220477802347456e-05,0.1211272580260481,0.08953813559345138,0.08581119044851644
2024-12-05,2.712246729887065e-06,0.1181219655274425,5.8953432305022756e-05,3.385230826153197e-05,2.7424426851768396e-05,0.1218862787226919,0.09236223081923724,0.0831321572356067
2024-12-06,3.586080297731122e-06,0.1181137703597992,5.5368248968517124e-05,3.17300251137561e-05,2.8453262085108634e-05,0.1181219655274425,0.08942016734868337,0.08467716365967495
2024-12-09,2.665528707892595e-05,0.1196206148639521,5.5360566462727696e-05,2.913063212033712e-05,2.5531396710386722e-05,0.1181137703597992,0.08567916487877875,0.08021166979322557
2024-12-10,9.696605683158316e-06,0.1202292039025348,5.6782109128690316e-05,3.308708492985197e-05,3.514221744711208e-05,0.1196206148639521,0.09131235076550541,0.094105466348519
2024-12-11,5.930399554783222e-05,0.1216803043499184,5.736135504379877e-05,3.274644953375763e-05,3.8959826813825526e-05,0.1202292039025348,0.09084109908244684,0.09908519746704869
2024-12-12,2.6687150981771275e-05,0.122516867091281,5.8754351058288776e-05,3.773213705696477e-05,3.625594606267798e-05,0.1216803043499184,0.09751153028414189,0.09558503234186223
2024-12-13,3.9375151576358585e-08,0.1050102961301215,5.956501080104211e-05,3.997118938190248e-05,4.571165863753408e-05,0.122516867091281,0.10036303963232394,0.10732817885652672
2024-12-16,1.8154949392121203e-05,0.1050193172045029,4.375858052911036e-05,3.5736067618078574e-05,4.1005929024105066e-05,0.1050102961301215,0.0948972551750355,0.10165379537466604
2024-12-17,1.7046227764590817e-05,0.1058538399619732,4.376609915119047e-05,3.411834222920978e-05,3.6823305560963504e-05,0.1050193172045029,0.09272444252601826,0.09633002128808445
2024-12-18,0.0009154562499278123,0.1372073446441088,4.4464426328154894e-05,3.5127368797052715e-05,4.325547087116941e-05,0.1058538399619732,0.09408558304467951,0.10440487852363362
2024-12-19,9.443710513287723e-08,0.1168024348230001,7.470577549320338e-05,0.0001970948800151501,0.00023449352070144673,0.1372073446441088,0.2228629842836576,0.2430892165785323
2024-12-20,0.00014255560534844497,0.1199226229739263,5.4138130081671376e-05,0.0001614136209712262,0.00019023387743398982,0.1168024348230001,0.2016834958164624,0.21894962231838958
2024-12-23,3.564508078176775e-05,0.1205488002400997,5.706918849581935e-05,0.00015357008467917227,0.00016047170186371106,0.1199226229739263,0.1967222949722563,0.20109417910435692
2024-12-24,0.00012218374625655554,0.124783755380964,5.766671920368041e-05,0.00013081683003584075,0.00013338582668934564,0.1205488002400997,0.18156497781519393,0.18333910746405171
2024-12-26,4.434171850355139e-09,0.1243784716530032,6.178962542450898e-05,0.00012588968277587223,0.00011509709781691378,0.12478375538096399,0.17811288572003936,0.17030698356163282
2024-12-27,0.0001119867791677094,0.1283536496417893,6.138890559816238e-05,0.00010435165424437371,9.625126313051251e-05,0.1243784716530032,0.16216231642888607,0.15574119014855753
2024-12-30,0.00013172365487812632,0.1313373577389674,6.537563244590159e-05,0.00010941341528963164,0.00012456066455017272,0.1283536496417893,0.16604872975421153,0.17717022172657437
2024-12-31,1.3283573662133489e-05,0.1261925806991665,6.845040292799008e-05,0.00011709653648850162,0.0001556668841377299,0.1313373577389674,0.17177988006487374,0.1980607351362403
2025-01-02,6.052849079930558e-06,0.1258345456253924,6.319272787109386e-05,0.00010031890890270947,0.0001441502962134011,0.1261925806991665,0.15899800326885488,0.19059348007153096
2025-01-03,0.00015440519534566896,0.1305810066355019,6.283465425694032e-05,8.57685642663792e-05,0.00012954620039268804,0.1258345456253924,0.1470159113671971,0.18068105185369435
2025-01-06,3.2994529553022075e-05,0.1315651494292319,6.766428291246426e-05,9.488066343686278e-05,0.00011245927167271426,0.1305810066355019,0.154628351818447,0.16834410135648945
2025-01-07,0.00012924101324942146,0.1349604476140505,6.868804977911157e-05,8.358420643048381e-05,9.550007150919626e-05,0.1315651494292319,0.14513173333382992,0.1551322597666825
2025-01-08,2.1311327253256353e-06,0.1346994877972991,7.227905722295583e-05,9.582775646255967e-05,0.00012794066610235868,0.1349604476140505,0.15539818090494187,0.17955792340577562
2025-01-10,0.00023669708415330646,0.1411563361431217,7.199980957482035e-05,8.037362970734983e-05,0.00010563317046280816,0.1346994877972991,0.1423170920383499,0.16315501511331992
2025-01-13,2.399928001510123e-06,0.1401863226028193,7.906790171964273e-05,0.00011260234983962877,0.00016027770569002734,0.1411563361431217,0.16845115659913545,0.20097258975762564
2025-01-14,1.8909306936441165e-06,0.1402057327977289,7.798494065437192e-05,9.379256507571277e-05,0.00013081769066077491,0.1401863226028193,0.15373915050851433,0.1815655750590273
2025-01-15,0.00032495336401299943,0.1492571262697849,7.800653773550856e-05,7.873204158927998e-05,0.00010783959046651628,0.1402057327977289,0.1408562191757913,0.1648501646877009
2025-01-16,3.7058489119079696e-06,0.1491645655617003,8.84035307234703e-05,0.00011645804479502533,9.773172880830711e-05,0.1492571262697849,0.17131090825848302,0.15693436736321778
2025-01-17,9.979682892396707e-05,0.1522540425100804,8.829391912385232e-05,9.810750478876581e-05,8.950864066856425e-05,0.1491645655617003,0.15723578220865944,0.15018714142188802
2025-01-21,8.302752688771453e-05,0.1535560158581184,9.198925976452924e-05,9.621604525675763e-05,7.898384322683832e-05,0.1522540425100804,0.15571269506595448,0.14108128328436503
2025-01-22,3.142379972862454e-05,0.1543748234899681,9.356924605642344e-05,9.21263851459315e-05,7.001363036527052e-05,0.1535560158581184,0.15236748031248248,0.13282859199753708
2025-01-23,2.9628614749206596e-05,0.1550744145946414,9.456978622047144e-05,8.115893587457789e-05,6.12717493025215e-05,0.1543748234899681,0.14301067037250623,0.1242597313059843
2025-01-24,8.547052947609624e-06,0.154534055102869,9.542886532488386e-05,7.214205585302377e-05,5.404550831797992e-05,0.1550744145946414,0.13483248152786476,0.11670247682089245
2025-01-27,0.00020295864078046427,0.159940365901577,9.476497693070059e-05,6.381776954994497e-05,5.557110557669418e-05,0.154534055102869,0.1268151328769013,0.11833815363325106
2025-01-28,7.319848768176144e-05,0.160320332779652,0.00010151158986004103,9.334124633378444e-05,0.0001031154211577827,0.159940365901577,0.153368817156923,0.16119890239006357
2025-01-29,2.018653350365901e-05,0.1601454692024279,0.00010199448056578713,8.833068999187053e-05,8.934736983501482e-05,0.160320332779652,0.14919562285117943,0.15005178172358946
2025-01-30,2.8651727104688366e-05,0.1609003081150616,0.00010177210835740389,7.917521498628744e-05,9.181756550295188e-05,0.1601454692024279,0.1412520944147181,0.15211188811774007
2025-01-31,2.8475308453930168e-05,0.1611776136840099,0.00010273376647429268,7.041871822769497e-05,7.882530596352831e-05,0.1609003081150616,0.13321230045825022,0.14093962218911024
2025-02-03,4.559354111480318e-05,0.1619163437241766,0.00010308818711457118,6.651459425516951e-05,8.573617162809853e-05,0.1611776136840099,0.12946689828795124,0.14698814663189963
2025-02-04,4.47021787944424e-05,0.1357029711968387,0.00010403532684526072,6.670339652684478e-05,9.755108442453017e-05,0.1619163437241766,0.1296505145564987,0.15678926390216136
2025-02-05,1.6372776615415428e-05,0.1359300266984539,7.307657298273822e-05,6.278051230571962e-05,8.402057071071766e-05,0.1357029711968387,0.12578032080194956,0.14551008150331318
2025-02-06,1.2037435531755046e-05,0.1322419171387061,7.332131808826344e-05,5.562808447111283e-05,7.200107536655596e-05,0.1359300266984539,0.1183988061034419,0.13470067183341033
2025-02-07,8.45602506696374e-05,0.1344208771021047,6.939652638301748e-05,4.935016798352322e-05,6.206423341084437e-05,0.1322419171387061,0.11151790139635812,0.12506073252437305
2025-02-10,4.5810847774215335e-05,0.1320047379022147,7.170227063848864e-05,6.029347742750286e-05,8.54929556566621e-05,0.1344208771021047,0.12326376722999635,0.14677951091851632
2025-02-11,5.778272490949152e-07,0.1320141239821784,6.914782074854127e-05,5.782363680044753e-05,7.433051491998183e-05,0.1320047379022147,0.1207127022053304,0.13686230218667017
2025-02-12,1.0410833573025772e-05,0.1284576056184282,6.915765448723005e-05,4.995753697640342e-05,6.28993053448801e-05,0.1320141239821784,0.11220204685322663,0.12589926507692484
2025-02-13,0.0001102953450262151,0.126482327594565,6.5481573179443e-05,4.650030387910467e-05,6.429416463681917e-05,0.1284576056184282,0.10825006502323395,0.1272875857594857
2025-02-14,2.4184931106045234e-09,0.125713237805485,6.3483250768805e-05,5.661746732699888e-05,5.844088722198398e-05,0.126482327594565,0.11944706679698634,0.12135527833571955
2025-02-18,8.593660094427686e-06,0.1252759550272675,6.271356412515247e-05,4.913303291527823e-05,5.13095838492326e-05,0.125713237805485,0.1112722979660711,0.11371022438640517
2025-02-19,5.533087803637023e-06,0.1209672101500371,6.227803534918232e-05,4.373676077533035e-05,4.4968922038255175e-05,0.1252759550272675,0.10498411172831462,0.10645265780449216
2025-02-20,1.7382457326881345e-05,0.1211154578944636,5.806772195033031e-05,3.9077883172933195e-05,3.9543981205611326e-05,0.1209672101500371,0.09923520826591319,0.09982526365511915
2025-02-21,0.00029762693375453707,0.1273069655336301,5.821013548010152e-05,3.9263436423291684e-05,4.601917664302884e-05,0.1211154578944636,0.09947052819136684,0.10768859045434324
2025-02-24,2.0799866458181508e-05,0.1281607116198805,6.431374394198764e-05,9.060934865493119e-05,0.0001106621532993912,0.1273069655336301,0.15110776241160698,0.16699360057034096
2025-02-25,2.4858184378692735e-05,0.1203106466536496,6.517923810680225e-05,8.111887832892628e-05,0.00011045716720138039,0.1281607116198805,0.1429753731902436,0.1668388627830694
2025-02-26,2.546920050482089e-07,0.120290730433229,5.743909404055289e-05,7.43480827954321e-05,0.00011204112099070284,0.1203106466536496,0.136878474803195,0.16803083791273885
2025-02-27,0.00025890980711338707,0.1297736773711947,5.7420078683173674e-05,6.317724115912496e-05,9.271562470157008e-05,0.120290730433229,0.12617711667374354,0.15285397418711644
2025-02-28,0.0002397877499117701,0.1269113517352871,6.683018785096401e-05,0.00010282717822808582,0.00015177625685172354,0.1297736773711947,0.16097344164015887,0.19556997910373242
2025-03-03,0.00031241137310199143,0.1368893911653281,6.391464761618157e-05,0.00012204896399518228,0.00013187220287322844,0.1269113517352871,0.1753748526065979,0.18229589991015588
2025-03-04,0.00014179064814265764,0.1370943314522714,7.43599421175167e-05,0.00015936160132739175,0.00020078161873423258,0.1368893911653281,0.2003974139915551,0.2249376978654903
2025-03-05,0.00011428434538689674,0.1381955614134219,7.458276077914783e-05,0.00015863790916644568,0.00022699534989446173,0.1370943314522714,0.19994187432837654,0.23917112738247556
2025-03-06,0.0003207857127732419,0.1448897738045406,7.578576664432882e-05,0.00014681259233823645,0.00018782540660226214,0.1381955614134219,0.19234545294660746,0.21755919301139648
2025-03-07,3.123836438440868e-05,0.1449547025722267,8.330574029020213e-05,0.00018062730106725274,0.0002558394791613589,0.1448897738045406,0.2133496657343238,0.2539124824593357
2025-03-10,0.0007288140644692679,0.1621938651496041,8.338041983255043e-05,0.0001518270863718104,0.0002064777969449988,0.1449547025722267,0.19560272433096687,0.2281061262442105
2025-03-11,6.96848747463493e-05,0.1594239010588717,0.00010439226147685697,0.00025626717906109046,0.0003498744910837964,0.1621938651496041,0.2541246330511759,0.2969315944003209
2025-03-12,2.8011295394612454e-05,0.1577275490337737,0.00010085706440011473,0.00022281671549760206,0.0003286229056850002,0.1594239010588717,0.23695951617395686,0.28777243132833286
2025-03-13,0.0001801016812552488,0.1607433847337888,9.872214176270433e-05,0.00018506905545489559,0.00026113862522626985,0.1577275490337737,0.21595694472425211,0.2565286213213255
2025-03-14,0.0004180125638956135,0.1729752230646782,0.00010253347514156684,0.00018609154924480485,0.00028975059759053464,0.1607433847337888,0.21655269661145027,0.27021685845412147
2025-03-17,5.90093944315731e-05,0.175163678858249,0.00011873185632648879,0.00021724355129952783,0.0002430766910132585,0.1729752230646782,0.23397729575213277,0.2474981335997125
2025-03-18,0.00011809875562201132,0.1765389718069209,0.00012175521583791978,0.00018516031306132697,0.0001981692173104348,0.175163678858249,0.21601018237910544,0.22346955667882273
2025-03-19,0.00011733155299844709,0.1787303788310512,0.00012367463716922547,0.00017493689432241847,0.000218290930226501,0.1765389718069209,0.20996213317941273,0.2345406455544076
2025-03-20,8.385533211181773e-06,0.1778276843294488,0.00012676408062337727,0.00016030607906017158,0.00018119971794693202,0.1787303788310512,0.20099037768799588,0.21368745616583784
2025-03-21,1.0879281086417845e-07,0.1771882727416731,0.00012548684648402416,0.00013420791454499595,0.00016134831777975386,0.1778276843294488,0.18390322037783619,0.2016426940915489
2025-03-24,0.00031506320765653474,0.1851255372755154,0.00012458604760784734,0.00011101973746236972,0.0001316155594307977,0.1771882727416731,0.16726318734412893,0.18211842569207823
2025-03-25,5.765014840160987e-06,0.1838765384512618,0.0001359978752045565,0.00014065816323608545,0.00011694133995316061,0.1851255372755154,0.18827070174483743,0.17166600615205235
2025-03-26,0.00014424415426552323,0.1861866749815643,0.00013416897378102524,0.00011652381122331028,9.745820664040867e-05,0.1838765384512618,0.17135927295677406,0.1567146070836506
2025-03-27,7.071709506750598e-06,0.1861610834831283,0.00013756142039956612,0.0001248637572103116,0.00013315122684214126,0.1861866749815643,0.17738564433741116,0.1831778075101337
2025-03-28,0.0004138727069941662,0.1896413908409854,0.0001375236071571915,0.00010560537388672907,0.00012142403479677812,0.1861610834831283,0.16313354719203443,0.1749252891059154
2025-03-31,4.476105213125207e-05,0.1915475438824438,0.000142713718730569,0.00016415869278893795,0.00020948291495537826,0.1896413908409854,0.2033912254322009,0.229760080450794
2025-04-01,7.955003070582038e-06,0.1915190904902274,0.0001455970697118918,0.00014063661797870654,0.00017177320552072626,0.1915475438824438,0.1882562820482601,0.20805491532579332
2025-04-02,3.979538938025644e-05,0.1927783654802282,0.0001455538175484282,0.0001167544036674276,0.0001404052354284751,0.1915190904902274,0.17152874314292563,0.18810135387066124
2025-04-03,0.0025539297143184255,0.2375987719445146,0.00014747419919535095,0.00010204201869454877,0.0001178729650802786,0.1927783654802282,0.1603576899029987,0.17234844704908195
2025-04-04,0.003639298162018959,0.2860394591229742,0.00022402054138706925,0.0005245855536002768,0.0005962969280496718,0.2375987719445146,0.3635870727999962,0.3876426522823789
2025-04-07,3.1782926007326542e-06,0.2862424098781194,0.0003246768737117604,0.0010458302065385664,0.0011910707319437788,0.2860394591229742,0.5133704432938448,0.5478593108178708
2025-04-08,0.0002492202535251403,0.2877712354622477,0.00032513776671759244,0.0008466956865690438,0.0009051147250086088,0.2862424098781194,0.461916997971929,0.47758654786558785
2025-04-09,0.009972593095839189,0.4204542563819657,0.00032862017444233493,0.0007310539833588164,0.0008368854892084173,0.2877712354622477,0.42921510202510554,0.45923321230124586
2025-04-10,0.0020077569321889496,0.4364086442803983,0.0007015150067845705,0.002216658719345807,0.0007429582542832523,0.4204542563819657,0.7473941378383586,0.43269559748093067
2025-04-11,0.0003127754919468982,0.4372877551004147,0.0007557639079470444,0.002133381179767959,0.0010674644386212925,0.4364086442803983,0.733220333393398,0.5186531003788233
2025-04-14,9.321195023032989e-05,0.4367429179712657,0.0007588118284157152,0.0017680846152937854,0.0008157135124460808,0.4372877551004147,0.6675008037853092,0.45338703679793535
2025-04-15,7.867109453563745e-06,0.4358444437453566,0.0007569221285637132,0.0014398680841464812,0.0006254925921167344,0.4367429179712657,0.6023676262922114,0.39701905900525364
2025-04-16,0.0005052931850462514,0.4378848353604336,0.000753811028348013,0.0011649751137332576,0.0005030721111199605,0.4358444437453566,0.5418244445028121,0.35605360832637273
2025-04-17,2.0322861503174205e-06,0.4358809565712518,0.0007608854326929923,0.0010315752267152996,0.0005763831179643105,0.4378848353604336,0.5098597426079603,0.38111487208846395
2025-04-21,0.0005803498332323613,0.4394438264263299,0.000753937334529641,0.000834135024218363,0.00044359842703583705,0.4358809565712518,0.458477945056278,0.3343453358625344
2025-04-22,0.0006597221165697149,0.4416938380775599,0.0007663130023183109,0.0007781195559671706,0.0005402821093709388,0.4394438264263299,0.44281613351788235,0.3689865736872774
2025-04-23,0.00023643785088384476,0.4440502363443623,0.0007741803436336735,0.000732290959715015,0.0004383359775228149,0.4416938380775599,0.42957807421722977,0.33235623408588166
2025-04-24,0.00043391225235422096,0.4482733421133176,0.0007824627476090636,0.0006281429890479333,0.0003529949775688641,0.4440502363443623,0.39785931337607167,0.29825280274853033
2025-04-25,5.1830407243425475e-05,0.447144870389413,0.0007974166240057282,0.0005754954513615473,0.0002924167059451978,0.4482733421133176,0.38082128845839214,0.27145719717515293
2025-04-28,1.4539919048072174e-07,0.4429551550782228,0.0007934068853792259,0.0004736111332400008,0.00023660775701198037,0.447144870389413,0.34547070147333797,0.24418262585003678
2025-04-29,3.943235839999142e-05,0.4427454954532715,0.0007786082119459223,0.0003849285069472588,0.00019016327828724042,0.4429551550782228,0.31145141475149735,0.21890899051520152
2025-04-30,1.5750023307025476e-07,0.441691822397936,0.0007778713243815987,0.00031839898595026594,0.00015736079832932105,0.4427454954532715,0.28326055930797533,0.19913543426268693
2025-05-01,4.9871633055041606e-05,0.4410017383764643,0.0007741732776714675,0.00025997369550131153,0.00012901233553163816,0.441691822397936,0.25595579943875174,0.18030837072629993
2025-05-02,0.0002171213741443153,0.4430945973172862,0.0007717560843296169,0.00021931628250153193,0.00010963496819575962,0.4410017383764643,0.2350908402945254,0.16621676204682675
2025-05-05,3.3073292122600943e-05,0.4434264826693652,0.000779098500681619,0.0002121548278679562,9.746492475583533e-05,0.4430945973172862,0.23122070976174466,0.1567200084177847
2025-05-06,7.045005791440076e-05,0.4407843468829869,0.0007802660537004954,0.00018161084898942812,0.00010399023679702582,0.4434264826693652,0.21392974067514756,0.16188125176452803
2025-05-07,1.761236682455977e-05,0.4409318755420778,0.0007709953986391322,0.00016395126299233837,0.00012125618428530627,0.4407843468829869,0.2032626829353319,0.17480434330959052
2025-05-08,4.8213579422209256e-05,0.440180514564208,0.0007715115828137079,0.00013746861388980639,0.00010217843428532814,0.4409318755420778,0.1861238584927553,0.16046484175638817
2025-05-09,1.6251520389194011e-06,0.4401317943242673,0.0007688844658809957,0.00012045272022690972,8.808179032125957e-05,0.440180514564208,0.1742242391206839,0.14898527162426967
2025-05-12,0.0010570947562983815,0.4456954423939205,0.0007687142713297585,0.00010132785274593612,7.960742819949287e-05,0.4401317943242673,0.15979555341740864,0.1416371134493788
2025-05-13,4.332470994318396e-05,0.4456848132358113,0.000788271537185367,0.0002513762310923273,7.990969027416417e-05,0.4456954423939205,0.2516879223071033,0.1419057502326434
2025-05-14,1.631409946082622e-06,0.4456704386727929,0.0007882339394803174,0.00021144410589778496,6.986517347280082e-05,0.4456848132358113,0.23083308836958755,0.1326876924026709
2025-05-15,2.374023997923808e-05,0.4455565015691675,0.0007881830948682525,0.00017386902203670156,5.9798417810647664e-05,0.4456704386727929,0.20932031328384923,0.12275667512719303
2025-05-16,3.9867456986583174e-05,0.4174428126957735,0.0007877801432164903,0.00014627962703093274,5.274440504358347e-05,0.4455565015691675,0.19199600519749116,0.11528915851450662
2025-05-19,1.1951340311395623e-06,0.3713901177116488,0.0006915019915530105,0.0001263387854306211,4.73358355355989e-05,0.4174428126957735,0.17843030552155795,0.10921827024344838
2025-05-20,1.1342200880464599e-05,0.3716862728387071,0.0005473437283090173,0.00010533461966266056,4.128567030424663e-05,0.3713901177116488,0.16292428964089564,0.10199994566993725
2025-05-21,0.0002888084421589756,0.3723000604894158,0.0005482170056219437,9.13508501505469e-05,4.534491696827543e-05,0.3716862728387071,0.15172479770274144,0.1068967683141329
2025-05-22,1.5564923562843526e-07,0.241510683554301,0.0005500291073032644,0.0001298645745551757,0.00010685061597038865,0.3723000604894158,0.18090293747726782,0.16409252031868465
2025-05-23,4.691082542109682e-05,0.1988240682241037,0.00023145797726534015,0.00010819570140194423,8.931662251382148e-05,0.241510683554301,0.16512212678284502,0.1500259606650896
2025-05-27,0.00042343814843076084,0.2008096481898948,0.00015686908771898032,0.00010051818218202685,0.00010116429686354291,0.1988240682241037,0.159155841582616,0.15966653628613858
2025-05-28,3.366856883943365e-05,0.2016168155469865,0.00016001791589741792,0.00014906992060054037,9.305939061109886e-05,0.2008096481898948,0.19381852334422572,0.15313708379748164
2025-05-29,1.5521841859149862e-05,0.2009113558838131,0.0001613069059972523,0.00013093777206180248,0.00010028479127316077,0.2016168155469865,0.18164888813195149,0.1589709640180763
2025-05-30,1.2524562616468686e-06,0.1862836582807577,0.00016018005128203252,0.00011061663921686873,8.53306351656215e-05,0.2009113558838131,0.16695925575616022,0.14664010386567727
